"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
"E00A18A[00000]","E00A18A[00100]","E00A18A[00200]", , , , , , , , , , , , , , , , , 
 ,"54931103", , , , , , , , , , , , , , , , , , 
 ,"19853585", , , , , , , , , , , , , , , , , , 
 ,"4417280", , , , , , , , , , , , , , , , , , 
 ,"63673134", , , , , , , , , , , , , , , , , , 
 ,"712", , , , , , , , , , , , , , , , , , 
 ,"188", , , , , , , , , , , , , , , , , , 
 ,"36", , , , , , , , , , , , , , , , , , 
 ,"224", , , , , , , , , , , , , , , , , , 
 ,"275", , , , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"225", , , , , , , , , , , , , , , , , , 
 ,"214", , , , , , , , , , , , , , , , , , 
 ,"211", , , , , , , , , , , , , , , , , , 
 ,"217", , , , , , , , , , , , , , , , , , 
 ,"217", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"21226276", , , , , , , , , , , , , , , , , , 
 ,"51", , , , , , , , , , , , , , , , , , 
 ,"21226276", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"12428109", , , , , , , , , , , , , , , , , , 
 , ,"2147483647", , , , , , , , , , , , , , , , , 
 , ,"0", , , , , , , , , , , , , , , , , 
 , ,"14059608", , , , , , , , , , , , , , , , , 
 , ,"3543794", , , , , , , , , , , , , , , , , 
 ,"3543794", , , , , , , , , , , , , , , , , , 
 ,"116400147", , , , , , , , , , , , , , , , , , 
 ,"116400147", , , , , , , , , , , , , , , , , , 
 ,"7755936", , , , , , , , , , , , , , , , , , 
 ,"8913695", , , , , , , , , , , , , , , , , , 
 ,"412268", , , , , , , , , , , , , , , , , , 
 ,"14328528", , , , , , , , , , , , , , , , , , 
 ,"145067", , , , , , , , , , , , , , , , , , 
 ,"147955641", , , , , , , , , , , , , , , , , , 
 ,"544374", , , , , , , , , , , , , , , , , , 
 ,"147411267", , , , , , , , , , , , , , , , , , 
 ,"5744502", , , , , , , , , , , , , , , , , , 
 ,"1004453", , , , , , , , , , , , , , , , , , 
 ,"2949312", , , , , , , , , , , , , , , , , , 
 ,"1917053", , , , , , , , , , , , , , , , , , 
 ,"1486891", , , , , , , , , , , , , , , , , , 
 ,"142579365", , , , , , , , , , , , , , , , , , 
"PS&R OTHER ADJUSTMENTS","-6846", , , , , , , , , , , , , , , , , , 
 ,"-113946", , , , , , , , , , , , , , , , , , 
 ,"-583370", , , , , , , , , , , , , , , , , , 
 ,"141875203", , , , , , , , , , , , , , , , , , 
