"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
"G200000[00000]","G200000[00100]","G200000[00200]","G200000[00300]", , , , , , , , , , , , , , , , 
 ,"225898931", ,"225898931", , , , , , , , , , , , , , , , 
 ,"7702392", ,"7702392", , , , , , , , , , , , , , , , 
 ,"5044976", ,"5044976", , , , , , , , , , , , , , , , 
 ,"10338464", ,"10338464", , , , , , , , , , , , , , , , 
 ,"248984763", ,"248984763", , , , , , , , , , , , , , , , 
 ,"61174847", ,"61174847", , , , , , , , , , , , , , , , 
 ,"37031309", ,"37031309", , , , , , , , , , , , , , , , 
 ,"13189987", ,"13189987", , , , , , , , , , , , , , , , 
 ,"67928854", ,"67928854", , , , , , , , , , , , , , , , 
 ,"179324997", ,"179324997", , , , , , , , , , , , , , , , 
 ,"428309760", ,"428309760", , , , , , , , , , , , , , , , 
 ,"1221765947","1351838662","2147483647", , , , , , , , , , , , , , , , 
 , ,"303705952","303705952", , , , , , , , , , , , , , , , 
 ,"1650075707","1655544614","2147483647", , , , , , , , , , , , , , , , 
 , ,"1484938433", , , , , , , , , , , , , , , , , 
"BAD DEBTS","38319979", , , , , , , , , , , , , , , , , , 
"CORP OVERHEAD - CO 120","11598186", , , , , , , , , , , , , , , , , , 
"CORP OVERHEAD - CO 130","1658509", , , , , , , , , , , , , , , , , , 
"BAPTIST EXPENSES - CO 830 AND OCF CO","-4004698", , , , , , , , , , , , , , , , , , 
"NET UNREALIZED GAIN(LOSS) NET ASSETS","-1128023", , , , , , , , , , , , , , , , , , 
"MISCELLANEOUS VARIANCE","421", , , , , , , , , , , , , , , , , , 
 , ,"46444374", , , , , , , , , , , , , , , , , 
"FOUNDATION EXPENSES","27224768", , , , , , , , , , , , , , , , , , 
"DGME EXPENSE PAID TO EDUCATION","19295273", , , , , , , , , , , , , , , , , , 
"RESEARCH EXPENSES","11207289", , , , , , , , , , , , , , , , , , 
"WESTBANK EXPENSES","1850854", , , , , , , , , , , , , , , , , , 
"CLINIC EXPENSES","438402893", , , , , , , , , , , , , , , , , , 
 , ,"497981077", , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
"G300000[00000]","G300000[00100]", , , , , , , , , , , , , , , , , , 
 ,"2147483647", , , , , , , , , , , , , , , , , , 
 ,"2147483647", , , , , , , , , , , , , , , , , , 
 ,"1102916042", , , , , , , , , , , , , , , , , , 
 ,"1033401730", , , , , , , , , , , , , , , , , , 
 ,"69514312", , , , , , , , , , , , , , , , , , 
 ,"131533", , , , , , , , , , , , , , , , , , 
"OPERATING INCOME","31097015", , , , , , , , , , , , , , , , , , 
 ,"31228548", , , , , , , , , , , , , , , , , , 
 ,"100742860", , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
