"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
 ,"E00A18B[00100]", , , , , , , , , , , , , , , , , , 
 ,"6512", , , , , , , , , , , , , , , , , , 
 ,"2137069", , , , , , , , , , , , , , , , , , 
 ,"1244400", , , , , , , , , , , , , , , , , , 
 ,"36592", , , , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"1726752", , , , , , , , , , , , , , , , , , 
 ,"74", , , , , , , , , , , , , , , , , , 
 ,"445760", , , , , , , , , , , , , , , , , , 
 ,"6512", , , , , , , , , , , , , , , , , , 
 ,"23536", , , , , , , , , , , , , , , , , , 
 ,"23536", , , , , , , , , , , , , , , , , , 
 ,"17024", , , , , , , , , , , , , , , , , , 
 ,"6512", , , , , , , , , , , , , , , , , , 
 ,"8308", , , , , , , , , , , , , , , , , , 
 ,"1726752", , , , , , , , , , , , , , , , , , 
 ,"759", , , , , , , , , , , , , , , , , , 
 ,"177118", , , , , , , , , , , , , , , , , , 
 ,"1563695", , , , , , , , , , , , , , , , , , 
 ,"19084", , , , , , , , , , , , , , , , , , 
 ,"1582779", , , , , , , , , , , , , , , , , , 
 ,"70", , , , , , , , , , , , , , , , , , 
 ,"1582709", , , , , , , , , , , , , , , , , , 
 ,"1582709", , , , , , , , , , , , , , , , , , 
 ,"1582709", , , , , , , , , , , , , , , , , , 
 ,"15827", , , , , , , , , , , , , , , , , , 
 ,"1662820", , , , , , , , , , , , , , , , , , 
 ,"-380581", , , , , , , , , , , , , , , , , , 
 ,"284643", , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
"E10A181[00000]","E10A181[00100]","E10A181[00200]","E10A181[00300]","E10A181[00400]", , , , , , , , , , , , , , , 
 , ,"3765775", ,"1662820", , , , , , , , , , , , , , , 
 ,"09/25/2013","276577", , , , , , , , , , , , , , , , , 
 ,"09/11/2013","359367", , , , , , , , , , , , , , , , , 
 , ,"635944", , , , , , , , , , , , , , , , , 
 , ,"4401719", ,"1662820", , , , , , , , , , , , , , , 
 ,"05/02/2014","1077502","05/30/2014","675296", , , , , , , , , , , , , , , 
 ,"05/30/2014","71150", , , , , , , , , , , , , , , , , 
 ,"11/13/2014","25758", , , , , , , , , , , , , , , , , 
 , , ,"05/02/2014","751965", , , , , , , , , , , , , , , 
 , , ,"11/13/2014","303912", , , , , , , , , , , , , , , 
 , ,"1174410", ,"-380581", , , , , , , , , , , , , , , 
 , ,"64901", , , , , , , , , , , , , , , , , 
 , ,"5511228", ,"1566882", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
