"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (D4H0000)", ,"D4H0000[00100]","D4H0000[00200]","D4H0000[00300]","D4H0000[00400]"
"Line(00100)", , ,"1498"
"Line(00201)", ,"13021","2364","4","9456"
"Line(00202)", , ,"2140"
"Line(00203)", , ,"2502"
"Line(00700)", ,"13021", ,"4","9456"
"Line(00800)", ,"0","15729","5437"
"Line(00900)", ,"0","39351","12286"
"Line(01000)", ,"1"
"Line(01100)", ,"0","3215","487"
"Line(01200)", ,"0","8621","3121"
"Line(01500)", ,"0","3964","534"
"Line(01600)", ,"0"
"Line(01700)", ,"0","159210","51217"
"Line(01800)", ,"0","363292","82455"
"Line(02000)", ,"0","8177","3555"
"Line(02300)", ,"0","5716","1642"
"Line(02400)", ,"0","15439","7326"
"Line(02600)", ,"1"
"Line(02700)", ,"0","103563","12421"
"Line(02800)", ,"0"
"Line(02900)", ,"0","6499","2241"
"Line(03000)", ,"0"
"Line(03100)", ,"0","10572","2416"
"Line(03101)", ,"2"
"Line(03200)", ,"1"
"Line(03400)", ,"1"
"Line(03401)", ,"1"
"Line(03402)", ,"0"
"Line(03403)", ,"1"
"Line(03404)", ,"1"
"Line(03405)", ,"0"
"Line(03700)", ,"1","4500","5187"
"Line(03701)", ,"0"
"Line(03800)", ,"0"
"Line(03900)", ,"1"
"Line(03901)", ,"0"
"Line(04100)", , ,"747848","190325"
"Line(04200)", ,"10"
"Line(04301)", , ,"4"
"Line(04800)", , ,"4"
"Line(05100)", ,"4500"
"Line(05500)", ,"4500"
"Line(05600)", ,"199781", ,"760869"
"Line(05900)", ,"1205220", ,"1420209"
"Line(06100)", ,"1405001", ,"2181078"
"Line(06200)", , ,"18"
"Line(06300)", , ,"5"
"Line(06400)", , ,"0"
"Line(06500)", ,"390278", ,"605855"
"Line(06600)", ,"19637"
"Line(06700)", ,"370641", ,"605855"
"Line(06900)", ,"370641", ,"605855"
"Line(07000)", , ,"5"
"Line(07300)", , ,"13"
"Line(07400)", , ,"18"
"Line(07500)", , ,"13"
"Line(07700)", , ,"5"
