"","","","","INCREASES","","","","DECREASES","","","Wkst."
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Report (A600AF0)","A600AF0[00000]","A600AF0[00100]", ,"A600AF0[00300]","A600AF0[00400]","A600AF0[00500]", ,"A600AF0[00700]","A600AF0[00800]","A600AF0[00900]"
"Line(00100)","ENG/FACILITY PLAN/AND DEVELOPMENT","AF", ,"7","77428","53516", ,"7","1618757","1274106"
"Line(00200)","ENG/FACILITY PLAN/AND DEVELOPMENT","AF", ,"7","1238918","929219"
"Line(00300)","ENG/FACILITY PLAN/AND DEVELOPMENT","AF", ,"7","45991","57032"
"Line(00400)","ENG/FACILITY PLAN/AND DEVELOPMENT","AF", ,"7","170677","128012"
"Line(00500)","ENG/FACILITY PLAN/AND DEVELOPMENT","AF", ,"194","79319","98360"
"Line(00600)","ENG/FACILITY PLAN/AND DEVELOPMENT","AF", ,"194","3765","4669"
"Line(00700)","ENG/FACILITY PLAN/AND DEVELOPMENT","AF", ,"194","2659","3298"
