"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (D4H0000)", ,"D4H0000[00100]","D4H0000[00200]","D4H0000[00300]","D4H0000[00400]"
"Line(00100)", , ,"864"
"Line(00200)", ,"363","1479"
"Line(00201)", , ,"1514"
"Line(00300)", , ,"1487"
"Line(00301)", , ,"1751"
"Line(00501)", ,"3434","1214","1","1214"
"Line(00502)", ,"3887","1489","2","2977"
"Line(00503)", , ,"1265"
"Line(00504)", , ,"2295"
"Line(00505)", , ,"1623"
"Line(00506)", , ,"1184"
"Line(00507)", , ,"908"
"Line(00700)", ,"7684", ,"3","4191"
"Line(00800)", ,"0"
"Line(00801)", ,"5"
"Line(00900)", ,"0"
"Line(01000)", ,"0"
"Line(01100)", ,"0","15924","856"
"Line(01200)", ,"0","4788","751"
"Line(01300)", ,"0","2700","388"
"Line(01400)", ,"0","13613","2090"
"Line(01500)", ,"0","2434","68"
"Line(01600)", ,"0"
"Line(01700)", ,"0","6973","809"
"Line(01800)", ,"0","242866","35327"
"Line(01801)", ,"0"
"Line(01802)", ,"0","30829","5294"
"Line(02300)", ,"0"
"Line(02400)", ,"0"
"Line(02600)", ,"0"
"Line(02700)", ,"0","19063","1696"
"Line(02900)", ,"1","9137","7029"
"Line(03000)", ,"0"
"Line(03100)", ,"0","567","156"
"Line(03200)", ,"0"
"Line(03300)", ,"0"
"Line(03401)", ,"6"
"Line(03402)", ,"1"
"Line(03403)", ,"0"
"Line(03497)", ,"1"
"Line(03700)", ,"1"
"Line(03701)", ,"3"
"Line(03702)", ,"1"
"Line(03703)", ,"2"
"Line(03704)", ,"3"
"Line(03705)", ,"1"
"Line(03706)", ,"3"
"Line(03707)", ,"1"
"Line(03708)", ,"2"
"Line(03709)", ,"1"
"Line(03710)", ,"1"
"Line(03711)", ,"4"
"Line(03712)", ,"1"
"Line(03713)", ,"7"
"Line(03714)", ,"1"
"Line(03715)", ,"0"
"Line(03716)", ,"1"
"Line(03717)", ,"2"
"Line(03720)", ,"1"
"Line(03721)", ,"0"
"Line(03722)", ,"0"
"Line(03723)", ,"0"
"Line(03724)", ,"0"
"Line(03725)", ,"3"
"Line(03800)", ,"0","1371","247"
"Line(03801)", ,"1"
"Line(03802)", ,"0"
"Line(03803)", ,"0"
"Line(03900)", ,"1"
"Line(03901)", ,"0"
"Line(03902)", ,"0"
"Line(04100)", , ,"350265","54711"
"Line(04601)", , ,"1"
"Line(04602)", , ,"2"
"Line(04800)", , ,"3"
"Line(05200)", ,"1371"
"Line(05500)", ,"1371"
"Line(05600)", ,"58902", ,"357949"
"Line(05900)", ,"2397258", ,"1518196"
"Line(06100)", ,"2456160", ,"1876145"
"Line(06200)", , ,"57"
"Line(06300)", , ,"35"
"Line(06400)", , ,"1"
"Line(06500)", ,"1508168", ,"1152019"
"Line(06600)", ,"132250", ,"132250"
"Line(06700)", ,"1375918", ,"1019769"
"Line(06900)", ,"1375918", ,"1019769"
"Line(07000)", , ,"23"
"Line(07200)", , ,"4"
"Line(07300)", , ,"7"
"Line(07400)", , ,"34"
"Line(07500)", , ,"29","1518196"
"Line(07800)", , ,"5","132250"
