"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (D10B181)", ,"D10B181[00100]","D10B181[00200]","D10B181[00300]"
"Line(00100)", ,"24760"
"Line(00200)", ,"24760"
"Line(00400)", ,"24760"
"Line(00900)", ,"4987"
"Line(02100)", ,"18664864"
"Line(02700)", ,"18664864"
"Line(03700)", ,"18664864"
"Line(03800)", ,"754"
"Line(03900)", ,"3759350"
"Line(04100)", ,"3759350"
"Line(04800)", ,"997323"
"Line(04900)", ,"4756673"
"Line(05000)", ,"318918"
"Line(05100)", ,"39687"
"Line(05200)", ,"358605"
"Line(05300)", ,"4398068"
"Line(09000)", ,"1222408","18664864","0"
"Line(09100)", ,"292405","18664864","0"
"Line(09200)", ,"68548","18664864","0"
