"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (D10B181)", ,"D10B181[00100]","D10B181[00200]","D10B181[00300]"
"Line(00100)", ,"25298"
"Line(00200)", ,"25298"
"Line(00400)", ,"25298"
"Line(00900)", ,"5453"
"Line(02100)", ,"22501477"
"Line(02700)", ,"22501477"
"Line(03700)", ,"22501477"
"Line(03800)", ,"889"
"Line(03900)", ,"4850225"
"Line(04100)", ,"4850225"
"Line(04800)", ,"559378"
"Line(04900)", ,"5409603"
"Line(05000)", ,"390926"
"Line(05100)", ,"38597"
"Line(05200)", ,"429523"
"Line(05300)", ,"4980080"
"Line(09000)", ,"1744151","22501477","0"
"Line(09100)", , ,"22501477"
"Line(09200)", ,"69498","22501477","0"
