"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (D10C181)", ,"D10C181[00100]","D10C181[00200]","D10C181[00300]"
"Line(00100)", ,"8107"
"Line(00200)", ,"8107"
"Line(00400)", ,"8107"
"Line(00900)", ,"5504"
"Line(02100)", ,"11267995"
"Line(02700)", ,"11267995"
"Line(03700)", ,"11267995"
"Line(03800)", ,"1390"
"Line(03900)", ,"7650065"
"Line(04100)", ,"7650065"
"Line(04800)", ,"2404474"
"Line(04900)", ,"10054539"
"Line(05000)", ,"456667"
"Line(05100)", ,"134480"
"Line(05200)", ,"591147"
"Line(05300)", ,"9463392"
"Line(09000)", ,"672633","11267995","0"
"Line(09100)", , ,"11267995"
"Line(09200)", , ,"11267995"
