"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (D30C180)", ,"D30C180[00100]","D30C180[00200]","D30C180[00300]"
"Line(04100)", , ,"6822488"
"Line(05000)", ,"1","46788","24893"
"Line(05001)", ,"0"
"Line(05100)", ,"0","30037","5397"
"Line(05200)", ,"1"
"Line(05300)", ,"0","29308","2108"
"Line(05400)", ,"0","360129","87261"
"Line(05401)", ,"0","48324","5309"
"Line(05600)", ,"0","94586","19277"
"Line(05700)", ,"0","426412","31445"
"Line(05800)", ,"0","202795","20302"
"Line(05900)", ,"0","45400","11798"
"Line(06000)", ,"0","2733964","276729"
"Line(06001)", ,"0","30554","5516"
"Line(06003)", ,"1"
"Line(06300)", ,"0","135269","38305"
"Line(06500)", ,"0","933810","246728"
"Line(06600)", ,"0","35865","11041"
"Line(06700)", ,"0","508971","133102"
"Line(06800)", ,"1","148815","165236"
"Line(06900)", ,"0","133775","23970"
"Line(07000)", ,"0","17375","6475"
"Line(07100)", ,"2","56809","126918"
"Line(07300)", ,"0","3030122","990353"
"Line(07400)", ,"0","201766","45909"
"Line(07600)", ,"0","19880","7033"
"Line(07601)", ,"3"
"Line(07604)", ,"0","180285","24247"
"Line(07607)", ,"0","31621","9129"
"Line(07609)", ,"1"
"Line(07610)", ,"3"
"Line(07611)", ,"7270"
"Line(09000)", ,"1"
"Line(09001)", ,"1"
"Line(09002)", ,"0"
"Line(09003)", ,"7"
"Line(09007)", ,"0","112989","47755"
"Line(09008)", ,"0"
"Line(09009)", ,"1"
"Line(09010)", ,"0"
"Line(09012)", ,"1"
"Line(09014)", ,"1"
"Line(09015)", ,"1"
"Line(09016)", ,"1"
"Line(09018)", ,"1"
"Line(09020)", ,"1"
"Line(09021)", ,"1"
"Line(09022)", ,"0"
"Line(09023)", ,"1"
"Line(09024)", ,"0"
"Line(09025)", ,"1"
"Line(09026)", ,"0"
"Line(09028)", ,"0"
"Line(09029)", ,"0"
"Line(09030)", ,"0"
"Line(09031)", ,"0"
"Line(09032)", ,"0"
"Line(09100)", ,"0","154157","38238"
"Line(09201)", ,"0"
"Line(09700)", ,"0"
"Line(20000)", , ,"9749806","2404474"
