"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (K010000)", ,"K010000[00100]", ,"K010000[00300]", ,"K010000[00500]","K010000[00600]","K010000[00700]","K010000[00800]","K010000[00900]","K010000[01000]"
"Line(00600)", ,"111164", , , ,"158095","269259","-3629","265630","46155","311785"
"Line(01000)", ,"284372", ,"27917", ,"124217","436506", ,"436506", ,"436506"
"Line(01100)", ,"24890", , , , ,"24890", ,"24890", ,"24890"
"Line(01500)", , , ,"2443", , ,"2443", ,"2443", ,"2443"
"Line(01600)", ,"53387", , , , ,"53387", ,"53387", ,"53387"
"Line(01900)", ,"44853", ,"4403", , ,"49256", ,"49256", ,"49256"
