"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (D4L0000)", ,"D4L0000[00100]","D4L0000[00200]","D4L0000[00300]","D4L0000[00400]"
"Line(00100)", ,"95342","1375","26","35740"
"Line(00200)", , ,"3635"
"Line(00300)", , ,"2880"
"Line(00400)", , ,"1294"
"Line(00500)", ,"65216","3746","8","29970"
"Line(00600)", , ,"2981"
"Line(00601)", , ,"3525"
"Line(00700)", ,"160558", ,"34","65710"
"Line(00800)", ,"0","585985","134673"
"Line(00900)", ,"1","792","509"
"Line(01000)", ,"0"
"Line(01100)", ,"0","56285","10400"
"Line(01200)", ,"0","205443","38561"
"Line(01300)", ,"0"
"Line(01301)", ,"0"
"Line(01500)", ,"0","128210","14769"
"Line(01600)", ,"0"
"Line(01700)", ,"0"
"Line(01800)", ,"0","878698","117431"
"Line(01801)", ,"0","7287","3247"
"Line(02100)", ,"0","66671","19126"
"Line(02200)", ,"0"
"Line(02300)", ,"0","2851","733"
"Line(02400)", ,"0"
"Line(02700)", ,"0","8235","492"
"Line(02701)", ,"0","17831","4406"
"Line(02800)", ,"0"
"Line(02900)", ,"0","207","60"
"Line(03000)", ,"0"
"Line(03100)", ,"0","22633","8428"
"Line(03200)", ,"1"
"Line(03400)", ,"0","5842","1497"
"Line(03497)", ,"1"
"Line(03700)", ,"1","187352","130799"
"Line(03800)", ,"0"
"Line(03900)", ,"0"
"Line(03901)", ,"0"
"Line(04100)", , ,"2174322","485131"
"Line(04200)", , ,"26"
"Line(04600)", , ,"8"
"Line(04800)", , ,"34"
"Line(05100)", ,"187352"
"Line(05500)", ,"187352"
"Line(05600)", ,"550841", ,"2334880"
"Line(05900)", ,"5179156", ,"4885469"
"Line(06100)", ,"5729997", ,"7220349"
"Line(06200)", , ,"77"
"Line(06300)", , ,"35"
"Line(06400)", , ,"0"
"Line(06500)", ,"2604541", ,"3281974"
"Line(06600)", ,"57959"
"Line(06700)", ,"2546582", ,"3281974"
"Line(06900)", ,"2546582", ,"3281974"
"Line(07000)", ,"5","13"
"Line(07300)", , ,"59"
"Line(07400)", ,"5","72"
"Line(07500)", ,"5","59"
"Line(07700)", , ,"13","57959"
