"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (D10B181)", ,"D10B181[00100]","D10B181[00200]","D10B181[00300]"
"Line(00100)", ,"8548"
"Line(00200)", ,"8548"
"Line(00400)", ,"8548"
"Line(00900)", ,"3107"
"Line(02100)", ,"10846503"
"Line(02700)", ,"10846503"
"Line(03700)", ,"10846503"
"Line(03800)", ,"1269"
"Line(03900)", ,"3942441"
"Line(04100)", ,"3942441"
"Line(04800)", ,"779426"
"Line(04900)", ,"4721867"
"Line(05000)", ,"247535"
"Line(05100)", ,"50985"
"Line(05200)", ,"298520"
"Line(05300)", ,"4423347"
"Line(09000)", ,"633538","10846503","0"
"Line(09100)", ,"45423","10846503","0"
"Line(09200)", ,"1986","10846503","0"
