"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (D10A181)", ,"D10A181[00100]","D10A181[00200]","D10A181[00300]","D10A181[00400]","D10A181[00500]"
"Line(00100)", ,"194550"
"Line(00200)", ,"194550"
"Line(00400)", ,"190512"
"Line(00900)", ,"58212"
"Line(02100)", ,"264115953"
"Line(02700)", ,"264115953"
"Line(03700)", ,"264115953"
"Line(03800)", ,"1358"
"Line(03900)", ,"79026865"
"Line(04100)", ,"79026865"
"Line(04300)", ,"31984895","11249","2843","3785","10762080"
"Line(04800)", ,"136619528"
"Line(04900)", ,"226408473"
"Line(05000)", ,"9391997"
"Line(05100)", ,"11720704"
"Line(05200)", ,"21112701"
"Line(05300)", ,"205295772"
"Line(05400)", ,"8385"
"Line(05500)", ,"26147"
"Line(05600)", ,"219240080"
"Line(05700)", ,"13944308"
"Line(05800)", ,"2091646"
"Line(05900)", ,"22417"
"Line(06000)", ,"24640"
"Line(06300)", ,"228500119"
"Line(08700)", ,"4038"
"Line(08800)", ,"1358"
"Line(08900)", ,"5481868"
"Line(09000)", ,"26944410","264115953","0","5481868","559244"
"Line(09100)", , ,"264115953", ,"5481868"
"Line(09200)", ,"758139","264115953","0","5481868","15733"
