"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
 ,"E00A18B[00100]", , , , , , , , , , , , , , , , , , 
 ,"334869", , , , , , , , , , , , , , , , , , 
 ,"104001859", , , , , , , , , , , , , , , , , , 
 ,"60411003", , , , , , , , , , , , , , , , , , 
 ,"5961802", , , , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"94641692", , , , , , , , , , , , , , , , , , 
 ,"70", , , , , , , , , , , , , , , , , , 
 ,"28268887", , , , , , , , , , , , , , , , , , 
 ,"2685436", , , , , , , , , , , , , , , , , , 
 ,"334869", , , , , , , , , , , , , , , , , , 
 ,"1201153", , , , , , , , , , , , , , , , , , 
 ,"1201153", , , , , , , , , , , , , , , , , , 
 ,"866284", , , , , , , , , , , , , , , , , , 
 ,"334869", , , , , , , , , , , , , , , , , , 
 ,"2383383", , , , , , , , , , , , , , , , , , 
 ,"311352684", , , , , , , , , , , , , , , , , , 
 ,"10527", , , , , , , , , , , , , , , , , , 
 ,"39671192", , , , , , , , , , , , , , , , , , 
 ,"274389217", , , , , , , , , , , , , , , , , , 
 ,"2267151", , , , , , , , , , , , , , , , , , 
 ,"276656368", , , , , , , , , , , , , , , , , , 
 ,"23094", , , , , , , , , , , , , , , , , , 
 ,"276633274", , , , , , , , , , , , , , , , , , 
 ,"2886926", , , , , , , , , , , , , , , , , , 
 ,"1876502", , , , , , , , , , , , , , , , , , 
 ,"682165", , , , , , , , , , , , , , , , , , 
 ,"278509776", , , , , , , , , , , , , , , , , , 
 ,"278509776", , , , , , , , , , , , , , , , , , 
 ,"5570196", , , , , , , , , , , , , , , , , , 
 ,"296303604", , , , , , , , , , , , , , , , , , 
 ,"-23364024", , , , , , , , , , , , , , , , , , 
 ,"24290149", , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
"E10A181[00000]","E10A181[00100]","E10A181[00200]","E10A181[00300]","E10A181[00400]", , , , , , , , , , , , , , , 
 , ,"204877224", ,"295061547", , , , , , , , , , , , , , , 
 ,"04/17/2014","5385328","04/17/2014","1232550", , , , , , , , , , , , , , , 
 ,"07/07/2014","1816","07/07/2014","9507", , , , , , , , , , , , , , , 
 , ,"5387144", ,"1242057", , , , , , , , , , , , , , , 
 , ,"210264368", ,"296303604", , , , , , , , , , , , , , , 
 , , , ,"23364024", , , , , , , , , , , , , , , 
 , ,"218638586", ,"272939580", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
