"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (D10B181)", ,"D10B181[00100]","D10B181[00200]","D10B181[00300]"
"Line(00100)", ,"4846"
"Line(00200)", ,"4846"
"Line(00400)", ,"4846"
"Line(00900)", ,"1614"
"Line(02100)", ,"4947012"
"Line(02700)", ,"4947012"
"Line(03700)", ,"4947012"
"Line(03800)", ,"1021"
"Line(03900)", ,"1647636"
"Line(04100)", ,"1647636"
"Line(04800)", ,"359732"
"Line(04900)", ,"2007368"
"Line(05000)", ,"286953"
"Line(05100)", ,"36449"
"Line(05200)", ,"323402"
"Line(05300)", ,"1683966"
"Line(09000)", ,"839754","4947012","0"
"Line(09100)", , ,"4947012"
"Line(09200)", ,"21809","4947012","0"
