"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (D10B181)", ,"D10B181[00100]","D10B181[00200]","D10B181[00300]"
"Line(00100)", ,"6528"
"Line(00200)", ,"6528"
"Line(00400)", ,"6528"
"Line(00900)", ,"1532"
"Line(02100)", ,"6882009"
"Line(02700)", ,"6882009"
"Line(03700)", ,"6882009"
"Line(03800)", ,"1054"
"Line(03900)", ,"1615080"
"Line(04100)", ,"1615080"
"Line(04800)", ,"342776"
"Line(04900)", ,"1957856"
"Line(05000)", ,"64190"
"Line(05100)", ,"16577"
"Line(05200)", ,"80767"
"Line(05300)", ,"1877089"
"Line(09000)", ,"256072","6882009","0"
"Line(09100)", , ,"6882009"
"Line(09200)", ,"17416","6882009","0"
