"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (I3D0000)", ,"I3D0000[00100]","I3D0000[00200]","I3D0000[00300]","I3D0000[00400]","I3D0000[00500]","I3D0000[00600]","I3D0000[00700]","I3D0000[00800]","I3D0000[00900]","I3D0000[01000]"
"Line(00100)", ,"178352","9425","471298","82075","205922","183403","111365", ,"1241840","160195"
"Line(00200)", ,"1492","100","13229","4337","48022","183336","111359","16164365"
"Line(01700)", ,"1492","100","13229","4337","48022","183336","111359","16164365", ,"1241840"
