"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
 ,"E00A18A[00100]","E00A18A[00200]", , , , , , , , , , , , , , , , , 
 ,"34941866", , , , , , , , , , , , , , , , , , 
 ,"102602058", , , , , , , , , , , , , , , , , , 
 ,"12016605", , , , , , , , , , , , , , , , , , 
 ,"171892838", , , , , , , , , , , , , , , , , , 
 ,"1148", , , , , , , , , , , , , , , , , , 
 ,"562", , , , , , , , , , , , , , , , , , 
 ,"3", , , , , , , , , , , , , , , , , , 
 ,"564", , , , , , , , , , , , , , , , , , 
 ,"710", , , , , , , , , , , , , , , , , , 
 ,"28", , , , , , , , , , , , , , , , , , 
 ,"592", , , , , , , , , , , , , , , , , , 
 ,"610", , , , , , , , , , , , , , , , , , 
 ,"621", , , , , , , , , , , , , , , , , , 
 ,"608", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"608", , , , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"77659035", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"146", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"2785", , , , , , , , , , , , , , , , , , 
 ,"77661820", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"3914268", , , , , , , , , , , , , , , , , , 
 , ,"15819480", , , , , , , , , , , , , , , , , 
 , ,"11832101", , , , , , , , , , , , , , , , , 
 ,"11832101", , , , , , , , , , , , , , , , , , 
 ,"242968718", , , , , , , , , , , , , , , , , , 
 ,"242968718", , , , , , , , , , , , , , , , , , 
 ,"14276846", , , , , , , , , , , , , , , , , , 
 ,"23586147", , , , , , , , , , , , , , , , , , 
 ,"2792304", , , , , , , , , , , , , , , , , , 
 ,"24604", , , , , , , , , , , , , , , , , , 
 ,"13830232", , , , , , , , , , , , , , , , , , 
 ,"1214358", , , , , , , , , , , , , , , , , , 
 ,"547871", , , , , , , , , , , , , , , , , , 
 ,"299241080", , , , , , , , , , , , , , , , , , 
 ,"2004210", , , , , , , , , , , , , , , , , , 
 ,"297236870", , , , , , , , , , , , , , , , , , 
 ,"9701171", , , , , , , , , , , , , , , , , , 
 ,"1864795", , , , , , , , , , , , , , , , , , 
 ,"1574773", , , , , , , , , , , , , , , , , , 
 ,"1023602", , , , , , , , , , , , , , , , , , 
 ,"837557", , , , , , , , , , , , , , , , , , 
