"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (D10B181)", ,"D10B181[00100]","D10B181[00200]","D10B181[00300]"
"Line(00100)", ,"102697"
"Line(00200)", ,"102697"
"Line(00400)", ,"102697"
"Line(00900)", ,"11560"
"Line(02100)", ,"56573844"
"Line(02700)", ,"56573844"
"Line(03700)", ,"56573844"
"Line(03800)", ,"551"
"Line(03900)", ,"6368173"
"Line(04100)", ,"6368173"
"Line(04800)", ,"1739742"
"Line(04900)", ,"8107915"
"Line(05000)", ,"243685"
"Line(05100)", ,"56809"
"Line(05200)", ,"300494"
"Line(05300)", ,"7807421"
"Line(09000)", ,"2165214","56573844","0"
"Line(09100)", , ,"56573844"
"Line(09200)", , ,"56573844"
